clade_name	NCBI_tax_id	BFH12_S130	BH09_S83	BFH35_S153	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	BFH15_S133	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	BFH6_S125	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH34.B_S99	BH34.A_S98	BH06_S81	BSE79_S120	BH20_S88	BFH17_S135	BH31_S95	BH11_S85	BFH36_S154	BH22_S89	BFH38.B_S157	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	BH33_S97	BH32_S96	BFH13_S131	BFH4_S124	BFH10_S128	BFH39_S158	BFH19_S137	BH37_S102	FH8_S169	BH04_S79	BH25_S91	BH01_S76	BFH23_S141	BH58_S113	BFH38.A_S156	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	FH7_S168	BFH16_S134	FH4_S165	BH02_S77	BH29_S93	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	BH24_S90	BH49_S110	BFH30_S148
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella_oxytoca	2;1224;1236;91347;543;570;571	0	0	0	0	0	0	0	0.00826	0	0.23783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07293	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02817	0	0.007409999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026639999999999997	0	0	0	0	0.24761	0	0	0	0	0	0	0	0	0.013380000000000001	0.018680000000000002	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella_pneumoniae	2;1224;1236;91347;543;570;573	0	0	0.34928000000000003	0	0.5541	0	0.27926999999999996	5.03874	0	0.36841999999999997	0.0479	0.0732	2.37839	46.03228	0.49859	6.07	0.19097	0	2.84603	0	0.0499	0.07257999999999999	0	1.1246	0.84159	2.0636799999999997	1.92	0.19819	0	0	0	0.76361	0	0.09054	0.11170999999999999	0.06251	0	0.78743	0.02096	0.07866000000000001	2.27983	0	0	15.362779999999999	0.39523	0.11935	0.43775	0.7671399999999999	0	0	0.95788	0	5.45	1.38958	0	0.54698	0	0.00903	0.16684000000000002	0.02885	0.26555	0.04328	0.25709	0	0.7578699999999999	0.0574	0.05256	0	0.8857299999999999	1.45728	0.24214000000000002	0	0.64042	0	0	0	0	0.71104	0.7801	0.23895999999999998	0.80712	25.7136	3.14256	0.60934	0.37443000000000004	0.9367700000000001	0.43223	0.19679000000000002	0.13777999999999999	6.15305	0.43503000000000003	0	0.24535	0	0.30922	5.01776
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella_quasipneumoniae	2;1224;1236;91347;543;570;1463165	0	0	0.17355	0	0.70033	0	0	0.73096	0	0.01876	0	0.08027999999999999	1.23415	6.5048699999999995	0	1.30966	0.06446	0	6.082000000000001	0	0	0	0	0	0.09038	0.47572	0.15107	0.06357	0	0	0	0.20295	0.16467	0.06097999999999999	0	0.0901	0	0.04333	0	0.04023	1.51122	0	0	7.66967	0.23454	0	0.09272000000000001	0.41925	0	0	0.23598000000000002	0	0.5283899999999999	0.57463	0	0.01445	0	0	0.03732	0.00161	0	0.015780000000000002	0	0	0.21106	0	0	0	0.17129	0.35477	0.06015	0	0	0	0	0	0	0.11374000000000001	0.05513	0.054229999999999993	0.18325	22.68724	0.54162	0	0.056060000000000006	0.22275	0.17003	0.09197999999999999	0	0.76332	0.0245	0	0	0	0	3.62362
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella_variicola	2;1224;1236;91347;543;570;244366	0	0	0.047330000000000004	0	0	0	0.15213	1.15582	0	0.13317	0	0	0.36767	4.37367	0	0.6765399999999999	0.0395	0	0.56614	0	0	0	0	0	0.18116	0	0.31577	0	0	0	0	0.17934	0.45838	0	0.0201	0.0182	0	0.13352	0	0.07252	0.41953	0	0	3.67256	0	0	0.10494	0.23005	0	0	0.17226	0	1.7079799999999998	0.56858	0	0.21478000000000003	0	0.00799	0.05464	0	0	0	0.11755	0	0	0	0	0	0.30385999999999996	0.37069	0.07439	0	0	0	0	0	0	0.12928	0.25587	0	0.65783	4.08565	0.6440600000000001	0.20838	0.16084	0.14628	0.10819000000000001	0.08127999999999999	0	1.6605599999999998	0.0941	0	0	0	0	0.6782100000000001
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella_variicola_CAG_634	2;1224;1236;91347;543;570;1263083	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58481	0	0	0	0	0	0	0	0.01347	0	0	0	0	0	0.02852
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera	2;1224;1236;91347;543;579	0	0	0.40171	0	0	0	0	0	0	0.060520000000000004	0	0	0	0.02556	0	0	0	0	0.0493	0	0	0	0	0	0.00806	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044	0	0	0	0	0.49701999999999996	0	0	0	0	0	0	0	0	0	0.00611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera_cryocrescens	2;1224;1236;91347;543;579;580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera_georgiana	2;1224;1236;91347;543;579;73098	0	0	0.40171	0	0	0	0	0	0	0	0	0	0	0.02556	0	0	0	0	0.0493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49701999999999996	0	0	0	0	0	0	0	0	0	0.00611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera_intermedia	2;1224;1236;91347;543;579;61648	0	0	0	0	0	0	0	0	0	0.060520000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia	2;1224;1236;91347;543;1330547	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145	0	0	0	0	0.79704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004520000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__Kosakonia_oryzae	2;1224;1236;91347;543;1330547;497725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10987000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__Kosakonia_sp_S29	2;1224;1236;91347;543;1330547;1855371	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145	0	0	0	0	0.68717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004520000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia	2;1224;1236;91347;543;83654	0	0	0.00848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022969999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia_adecarboxylata	2;1224;1236;91347;543;83654;83655	0	0	0.00848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022969999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Metakosakonia	2;1224;1236;91347;543;2055876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019790000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Metakosakonia;s__Kluyvera_intestini	2;1224;1236;91347;543;2055876;1898961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019790000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pseudocitrobacter	2;1224;1236;91347;543;1504576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pseudocitrobacter;s__Pseudocitrobacter_faecalis	2;1224;1236;91347;543;1504576;1398493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella	2;1224;1236;91347;543;160674	0	0	0	0	0	0	0	0	0	0.02632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1471800000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008159999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01977	0	0	0.03098	0	0.01461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella;s__Raoultella_ornithinolytica	2;1224;1236;91347;543;160674;54291	0	0	0	0	0	0	0	0	0	0.02632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1471800000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008159999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161	0	0	0.03098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella;s__Raoultella_planticola	2;1224;1236;91347;543;160674;575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella;s__Raoultella_sp_T31	2;1224;1236;91347;543;160674;2054594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036799999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella;s__Raoultella_terrigena	2;1224;1236;91347;543;160674;577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae	2;1224;1236;91347;1903409	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea	2;1224;1236;91347;1903409;53335	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea;s__Pantoea_dispersa	2;1224;1236;91347;1903409;53335;59814	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae	2;1224;1236;91347;1903412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae;g__Hafnia	2;1224;1236;91347;1903412;568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae;g__Hafnia;s__Hafnia_paralvei	2;1224;1236;91347;1903412;568;546367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae	2;1224;1236;91347;1903414	0	0	0.21811	0	0	0	0	0	0	0	0.00859	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64986	0	0	0	0	0	0	0	0	0	0	0.17527	0	0	0	0	0.03681	0	0	0	0	0	0.01401	0	0	0	0	0	0.45025	1.92232	0	0	0	0.00283	0	0	0	0.15502	0	0	0	0	0	0	0.0612	0.02049	0	0.01099	0	0	0	0	0	6.773960000000001	0	0	0.026310000000000004	0.13209	0	0	0	0	0	0.48128999999999994	0	0	0	0.8565200000000001	0	0	0	1.9527599999999998
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Morganella	2;1224;1236;91347;1903414;581	0	0	0.21811	0	0	0	0	0	0	0	0.00859	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64986	0	0	0	0	0	0	0	0	0	0	0.05246	0	0	0	0	0.03681	0	0	0	0	0	0.01401	0	0	0	0	0	0.45025	1.82952	0	0	0	0.00283	0	0	0	0.04055	0	0	0	0	0	0	0.008740000000000001	0.02049	0	0	0	0	0	0	0	0.3025	0	0	0.026310000000000004	0.13209	0	0	0	0	0	0.00925	0	0	0	0.40312	0	0	0	0.13674
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Morganella;s__Morganella_morganii	2;1224;1236;91347;1903414;581;582	0	0	0.21811	0	0	0	0	0	0	0	0.00859	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64986	0	0	0	0	0	0	0	0	0	0	0.05246	0	0	0	0	0.03681	0	0	0	0	0	0.01401	0	0	0	0	0	0.45025	1.82952	0	0	0	0.00283	0	0	0	0.04055	0	0	0	0	0	0	0.008740000000000001	0.02049	0	0	0	0	0	0	0	0.3025	0	0	0.026310000000000004	0.13209	0	0	0	0	0	0.00925	0	0	0	0.40312	0	0	0	0.13674
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus	2;1224;1236;91347;1903414;583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01135	0	0	0	0	0	0	0	0.11447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27211
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus_hauseri	2;1224;1236;91347;1903414;583;183417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus_mirabilis	2;1224;1236;91347;1903414;583;584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27211
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus_penneri	2;1224;1236;91347;1903414;583;102862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01135	0	0	0	0	0	0	0	0.01936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus_vulgaris	2;1224;1236;91347;1903414;583;585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia	2;1224;1236;91347;1903414;586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05246	0	0	0.01099	0	0	0	0	0	5.27015	0	0	0	0	0	0	0	0	0	0.47205	0	0	0	0.4534	0	0	0	1.39
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia;s__Providencia_alcalifaciens	2;1224;1236;91347;1903414;586;126385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05246	0	0	0.01099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47205	0	0	0	0.4534	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia;s__Providencia_rettgeri	2;1224;1236;91347;1903414;586;587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00411
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia;s__Providencia_stuartii	2;1224;1236;91347;1903414;586;588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53979
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae	2;1224;1236;91347;1903411	0	0	0.00455	0	0	0	0	0	0	0.04755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07322999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18505	0	0.09039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
